CSV CAN data
Converted from Kvaser Memorator at,2023-10-14 13:05:08
                                                        
Format of data field,HEX
Format of id field,DEC
Timestamp Offset,             0.00000,seconds
Logging started at,2023-07-11 18:02:45
Time,Channel,id,Flags,DLC,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Counter,AbsTime
1.31363,1,128,2,0,,,,,,,,,1365,2023-07-11 18:02:46
1.31365,2,32,2,8,01,01,00,00,00,00,1f,1e,1366,2023-07-11 18:02:46
1.31374,2,1711,2,4,00,00,00,00,,,,,1367,2023-07-11 18:02:46
1.31375,1,32,2,8,01,01,00,00,00,00,1f,1e,1368,2023-07-11 18:02:46
1.31383,2,1682,2,6,00,9e,0a,96,0d,5e,,,1369,2023-07-11 18:02:46
1.31387,1,1537,2,8,25,01,10,00,00,00,4b,01,1370,2023-07-11 18:02:46
1.31395,2,1713,2,7,00,00,00,00,00,00,00,,1371,2023-07-11 18:02:46
1.31397,1,1664,2,6,a6,2f,01,a8,00,a1,,,1372,2023-07-11 18:02:46
1.31408,1,1684,2,6,01,83,00,00,00,00,,,1373,2023-07-11 18:02:46
1.31417,1,1712,2,4,00,00,00,00,,,,,1374,2023-07-11 18:02:46
1.31425,1,1714,2,4,00,00,00,00,,,,,1375,2023-07-11 18:02:46
1.31448,2,1538,2,5,23,02,03,33,33,,,,1376,2023-07-11 18:02:46
1.31845,1,1313,2,6,00,0a,00,00,00,02,,,1377,2023-07-11 18:02:46
1.31851,2,1990,2,8,00,00,ff,ff,00,00,00,00,1378,2023-07-11 18:02:46
1.31856,1,1314,2,6,01,0e,00,00,00,31,,,1379,2023-07-11 18:02:46
1.31864,2,1991,2,8,00,00,00,00,00,00,00,00,1380,2023-07-11 18:02:46
1.31869,1,257,2,8,00,00,00,00,00,00,00,00,1381,2023-07-11 18:02:46
1.31876,2,1993,2,8,00,00,00,00,00,00,00,00,1382,2023-07-11 18:02:46
1.31879,1,1315,2,6,02,0e,00,00,00,1b,,,1383,2023-07-11 18:02:46
1.31889,2,1994,2,8,00,00,00,00,00,00,00,00,1384,2023-07-11 18:02:46
1.31891,1,1316,2,6,03,0e,00,00,00,13,,,1385,2023-07-11 18:02:46
1.31901,2,1995,2,8,00,00,00,00,00,00,02,21,1386,2023-07-11 18:02:46
1.31904,1,1320,2,6,07,02,00,00,00,00,,,1387,2023-07-11 18:02:46
1.31914,2,1996,2,8,00,00,00,00,00,00,00,00,1388,2023-07-11 18:02:46
1.31926,2,1997,2,8,00,00,00,00,00,00,00,00,1389,2023-07-11 18:02:46
1.31939,2,257,2,8,00,00,00,00,00,00,00,00,1390,2023-07-11 18:02:46
1.33352,2,128,2,0,,,,,,,,,1391,2023-07-11 18:02:46
1.33358,1,1538,2,8,25,01,10,00,00,00,00,00,1392,2023-07-11 18:02:46
1.33363,1,128,2,0,,,,,,,,,1393,2023-07-11 18:02:46
1.33365,2,32,2,8,01,01,00,00,00,00,1f,1e,1394,2023-07-11 18:02:46
1.33374,2,1711,2,4,00,00,00,00,,,,,1395,2023-07-11 18:02:46
1.33375,1,32,2,8,01,01,00,00,00,00,1f,1e,1396,2023-07-11 18:02:46
1.33384,2,1682,2,6,00,9e,0a,96,0d,5e,,,1397,2023-07-11 18:02:46
1.33387,1,1537,2,8,25,01,10,00,00,00,4c,01,1398,2023-07-11 18:02:46
1.33395,2,1713,2,7,00,00,00,00,00,00,00,,1399,2023-07-11 18:02:46
1.33397,1,1664,2,6,a6,2f,01,a8,00,a2,,,1400,2023-07-11 18:02:46
1.33408,1,1684,2,6,01,83,00,00,00,00,,,1401,2023-07-11 18:02:46
1.33417,1,1712,2,4,00,00,00,00,,,,,1402,2023-07-11 18:02:46
1.33425,1,1714,2,4,00,00,00,00,,,,,1403,2023-07-11 18:02:46
1.33448,2,1538,2,5,23,02,03,33,33,,,,1404,2023-07-11 18:02:46
1.33800,1,1313,2,6,00,0b,00,00,00,01,,,1405,2023-07-11 18:02:46
1.33851,2,1990,2,8,00,00,ff,ff,00,00,00,00,1406,2023-07-11 18:02:46
1.33860,1,257,2,8,00,00,00,00,00,00,00,00,1407,2023-07-11 18:02:46
1.33864,2,1991,2,8,00,00,00,00,00,00,00,00,1408,2023-07-11 18:02:46
1.33876,2,1993,2,8,00,00,00,00,00,00,00,00,1409,2023-07-11 18:02:46
1.33889,2,1994,2,8,00,00,00,00,00,00,00,00,1410,2023-07-11 18:02:46
1.33901,2,1995,2,8,00,00,00,00,00,00,02,21,1411,2023-07-11 18:02:46
1.33914,2,1996,2,8,00,00,00,00,00,00,00,00,1412,2023-07-11 18:02:46
1.33926,2,1997,2,8,00,00,00,00,00,00,00,00,1413,2023-07-11 18:02:46
1.33939,2,257,2,8,00,00,00,00,00,00,00,00,1414,2023-07-11 18:02:46
1.35352,2,128,2,0,,,,,,,,,1415,2023-07-11 18:02:46
1.35358,1,1538,2,8,25,01,10,00,00,00,00,00,1416,2023-07-11 18:02:46
1.35363,1,128,2,0,,,,,,,,,1417,2023-07-11 18:02:46
1.35365,2,32,2,8,01,01,00,00,00,00,1f,1e,1418,2023-07-11 18:02:46
1.35374,2,1711,2,4,00,00,00,00,,,,,1419,2023-07-11 18:02:46
1.35375,1,32,2,8,01,01,00,00,00,00,1f,1e,1420,2023-07-11 18:02:46
1.35384,2,1682,2,6,00,9e,0a,96,0d,5f,,,1421,2023-07-11 18:02:46
1.35387,1,1537,2,8,25,01,10,00,00,00,4d,01,1422,2023-07-11 18:02:46
1.35395,2,1713,2,7,00,00,00,00,00,00,00,,1423,2023-07-11 18:02:46
1.35397,1,1664,2,6,a6,2f,01,a8,00,a2,,,1424,2023-07-11 18:02:46
1.35408,1,1684,2,6,01,83,00,00,00,00,,,1425,2023-07-11 18:02:46
1.35417,1,1712,2,4,00,00,00,00,,,,,1426,2023-07-11 18:02:46
1.35425,1,1714,2,4,00,00,00,00,,,,,1427,2023-07-11 18:02:46
1.35448,2,1538,2,5,23,02,03,33,33,,,,1428,2023-07-11 18:02:46
1.35804,1,1313,2,6,00,0c,00,00,00,01,,,1429,2023-07-11 18:02:46
1.35851,2,1990,2,8,00,00,ff,ff,00,00,00,00,1430,2023-07-11 18:02:46
1.35860,1,257,2,8,00,00,00,00,00,00,00,00,1431,2023-07-11 18:02:46
1.35864,2,1991,2,8,00,00,00,00,00,00,00,00,1432,2023-07-11 18:02:46
1.35876,2,1993,2,8,00,00,00,00,00,00,00,00,1433,2023-07-11 18:02:46
1.35889,2,1994,2,8,00,00,00,00,00,00,00,00,1434,2023-07-11 18:02:46
1.35901,2,1995,2,8,00,00,00,00,00,00,02,21,1435,2023-07-11 18:02:46
1.35914,2,1996,2,8,00,00,00,00,00,00,00,00,1436,2023-07-11 18:02:46
1.35926,2,1997,2,8,00,00,00,00,00,00,00,00,1437,2023-07-11 18:02:46
1.35939,2,257,2,8,00,00,00,00,00,00,00,00,1438,2023-07-11 18:02:46
1.37352,2,128,2,0,,,,,,,,,1439,2023-07-11 18:02:46
1.37358,1,1538,2,8,25,01,10,00,00,00,00,00,1440,2023-07-11 18:02:46
1.37363,1,128,2,0,,,,,,,,,1441,2023-07-11 18:02:46
1.37365,2,32,2,8,01,01,00,00,00,00,1f,1e,1442,2023-07-11 18:02:46
1.37375,2,1682,2,6,00,9e,0a,96,0d,5f,,,1443,2023-07-11 18:02:46
1.37375,1,32,2,8,01,01,00,00,00,00,1f,1e,1444,2023-07-11 18:02:46
1.37384,2,1711,2,4,00,00,00,00,,,,,1445,2023-07-11 18:02:46
1.37387,1,1537,2,8,25,01,10,00,00,00,4e,01,1446,2023-07-11 18:02:46
1.37395,2,1713,2,7,00,00,00,00,00,00,00,,1447,2023-07-11 18:02:46
1.37397,1,1664,2,6,a6,2f,01,a8,00,a2,,,1448,2023-07-11 18:02:46
1.37408,1,1684,2,6,01,84,00,00,00,00,,,1449,2023-07-11 18:02:46
1.37417,1,1712,2,4,00,00,00,00,,,,,1450,2023-07-11 18:02:46
1.37425,1,1714,2,4,00,00,00,00,,,,,1451,2023-07-11 18:02:46
1.37448,2,1538,2,5,23,02,03,33,33,,,,1452,2023-07-11 18:02:46
1.37851,2,1990,2,8,00,00,ff,ff,00,00,00,00,1453,2023-07-11 18:02:46
1.37854,1,1313,2,6,00,0d,ff,ff,ff,fe,,,1454,2023-07-11 18:02:46
1.37864,2,1991,2,8,00,00,00,00,00,00,00,00,1455,2023-07-11 18:02:46
1.37866,1,257,2,8,00,00,00,00,00,00,00,00,1456,2023-07-11 18:02:46
1.37877,2,1993,2,8,00,00,00,00,00,00,00,00,1457,2023-07-11 18:02:46
1.37877,1,1314,2,6,01,0f,00,00,00,25,,,1458,2023-07-11 18:02:46
1.37889,1,1315,2,6,02,0f,00,00,00,0b,,,1459,2023-07-11 18:02:46
1.37889,2,1994,2,8,00,00,00,00,00,00,00,00,1460,2023-07-11 18:02:46
1.37901,1,1316,2,6,03,0f,00,00,00,13,,,1461,2023-07-11 18:02:46
1.37901,2,1995,2,8,00,00,00,00,00,00,02,21,1462,2023-07-11 18:02:46
1.37914,2,1996,2,8,00,00,00,00,00,00,00,00,1463,2023-07-11 18:02:46
1.37926,2,1997,2,8,00,00,00,00,00,00,00,00,1464,2023-07-11 18:02:46
1.37939,2,257,2,8,00,00,00,00,00,00,00,00,1465,2023-07-11 18:02:46
1.39353,2,128,2,0,,,,,,,,,1466,2023-07-11 18:02:46
1.39358,1,1538,2,8,25,01,10,00,00,00,00,00,1467,2023-07-11 18:02:46
1.39363,1,128,2,0,,,,,,,,,1468,2023-07-11 18:02:46
1.39365,2,32,2,8,01,01,00,00,00,00,1f,1e,1469,2023-07-11 18:02:46
1.39375,2,1682,2,6,00,9e,0a,96,0d,5f,,,1470,2023-07-11 18:02:46
1.39375,1,32,2,8,01,01,00,00,00,00,1f,1e,1471,2023-07-11 18:02:46
1.39384,2,1711,2,4,00,00,00,00,,,,,1472,2023-07-11 18:02:46
1.39387,1,1537,2,8,25,01,10,00,00,00,4f,01,1473,2023-07-11 18:02:46
1.39395,2,1713,2,7,00,00,00,00,00,00,00,,1474,2023-07-11 18:02:46
1.39397,1,1664,2,6,a6,2f,01,a8,00,a1,,,1475,2023-07-11 18:02:46
1.39408,1,1684,2,6,01,84,00,00,00,00,,,1476,2023-07-11 18:02:46
1.39417,1,1712,2,4,00,00,00,00,,,,,1477,2023-07-11 18:02:46
1.39425,1,1714,2,4,00,00,00,00,,,,,1478,2023-07-11 18:02:46
1.39448,2,1538,2,5,23,02,03,33,33,,,,1479,2023-07-11 18:02:46
1.39814,1,1313,2,6,00,0e,00,00,00,01,,,1480,2023-07-11 18:02:46
1.39851,2,1990,2,8,00,00,ff,ff,00,00,00,00,1481,2023-07-11 18:02:46
1.39860,1,257,2,8,00,00,00,00,00,00,00,00,1482,2023-07-11 18:02:46
1.39864,2,1991,2,8,00,00,00,00,00,00,00,00,1483,2023-07-11 18:02:46
1.39877,2,1993,2,8,00,00,00,00,00,00,00,00,1484,2023-07-11 18:02:46
1.39889,2,1994,2,8,00,00,00,00,00,00,00,00,1485,2023-07-11 18:02:46
1.39901,2,1995,2,8,00,00,00,00,00,00,02,21,1486,2023-07-11 18:02:46
1.39914,2,1996,2,8,00,00,00,00,00,00,00,00,1487,2023-07-11 18:02:46
1.39926,2,1997,2,8,00,00,00,00,00,00,00,00,1488,2023-07-11 18:02:46
1.39939,2,257,2,8,00,00,00,00,00,00,00,00,1489,2023-07-11 18:02:46
1.41353,2,128,2,0,,,,,,,,,1490,2023-07-11 18:02:46
1.41358,1,1538,2,8,25,01,10,00,00,00,00,00,1491,2023-07-11 18:02:46
1.41363,1,128,2,0,,,,,,,,,1492,2023-07-11 18:02:46
1.41365,2,32,2,8,01,01,00,00,00,00,1f,1e,1493,2023-07-11 18:02:46
1.41374,2,1711,2,4,00,00,00,00,,,,,1494,2023-07-11 18:02:46
1.41375,1,32,2,8,01,01,00,00,00,00,1f,1e,1495,2023-07-11 18:02:46
1.41384,2,1682,2,6,00,9f,0a,96,0d,60,,,1496,2023-07-11 18:02:46
1.41388,1,1537,2,8,25,01,10,00,00,00,50,01,1497,2023-07-11 18:02:46
1.41395,2,1713,2,7,00,00,00,00,00,00,00,,1498,2023-07-11 18:02:46
1.41398,1,1664,2,6,a6,2f,01,a8,00,a2,,,1499,2023-07-11 18:02:46
1.41408,1,1684,2,6,01,84,00,00,00,00,,,1500,2023-07-11 18:02:46
1.41417,1,1712,2,4,00,00,00,00,,,,,1501,2023-07-11 18:02:46
1.41426,1,1714,2,4,00,00,00,00,,,,,1502,2023-07-11 18:02:46
1.41448,2,1538,2,5,23,02,03,33,33,,,,1503,2023-07-11 18:02:46
1.41852,2,1990,2,8,00,00,ff,ff,00,00,00,00,1504,2023-07-11 18:02:46
1.41860,1,257,2,8,00,00,00,00,00,00,00,00,1505,2023-07-11 18:02:46
1.41864,2,1991,2,8,00,00,00,00,00,00,00,00,1506,2023-07-11 18:02:46
1.41871,1,1313,2,6,00,0f,ff,ff,ff,ff,,,1507,2023-07-11 18:02:46
1.41877,2,1993,2,8,00,00,00,00,00,00,00,00,1508,2023-07-11 18:02:46
1.41883,1,1320,2,6,07,03,00,00,00,00,,,1509,2023-07-11 18:02:46
1.41889,2,1994,2,8,00,00,00,00,00,00,00,00,1510,2023-07-11 18:02:46
1.41901,2,1995,2,8,00,00,00,00,00,00,02,21,1511,2023-07-11 18:02:46
1.41914,2,257,2,8,00,00,00,00,00,00,00,00,1512,2023-07-11 18:02:46
1.41927,2,1997,2,8,00,00,00,00,00,00,00,00,1513,2023-07-11 18:02:46
1.41939,2,257,2,8,00,00,00,00,00,00,00,00,1514,2023-07-11 18:02:46
1.43353,2,128,2,0,,,,,,,,,1515,2023-07-11 18:02:46
1.43358,1,1538,2,8,25,01,10,00,00,00,00,00,1516,2023-07-11 18:02:46
1.43363,1,128,2,0,,,,,,,,,1517,2023-07-11 18:02:46
1.43365,2,32,2,8,01,01,00,00,00,00,1f,1e,1518,2023-07-11 18:02:46
1.43374,2,1711,2,4,00,00,00,00,,,,,1519,2023-07-11 18:02:46
1.43376,1,32,2,8,01,01,00,00,00,00,1f,1e,1520,2023-07-11 18:02:46
1.43384,2,1682,2,6,00,9e,0a,96,0d,60,,,1521,2023-07-11 18:02:46
1.43388,1,1537,2,8,25,01,10,00,00,00,51,01,1522,2023-07-11 18:02:46
1.43395,2,1713,2,7,00,00,00,00,00,00,00,,1523,2023-07-11 18:02:46
1.43398,1,1664,2,6,a6,2f,01,a8,00,a2,,,1524,2023-07-11 18:02:46
1.43408,1,1684,2,6,01,83,00,00,00,00,,,1525,2023-07-11 18:02:46
1.43417,1,1712,2,4,00,00,00,00,,,,,1526,2023-07-11 18:02:46
1.43426,1,1714,2,4,00,00,00,00,,,,,1527,2023-07-11 18:02:46
1.43448,2,1538,2,5,23,02,03,33,33,,,,1528,2023-07-11 18:02:46
1.43852,2,1990,2,8,00,00,ff,ff,00,00,00,00,1529,2023-07-11 18:02:46
1.43860,1,257,2,8,00,00,00,00,00,00,00,00,1530,2023-07-11 18:02:46
1.43864,2,1991,2,8,00,00,00,00,00,00,00,00,1531,2023-07-11 18:02:46
1.43871,1,1313,2,6,00,00,00,00,00,00,,,1532,2023-07-11 18:02:46
1.43877,2,1993,2,8,00,00,00,00,00,00,00,00,1533,2023-07-11 18:02:46
1.43882,1,1314,2,6,01,00,00,00,00,17,,,1534,2023-07-11 18:02:46
1.43889,2,1994,2,8,00,00,00,00,00,00,00,00,1535,2023-07-11 18:02:46
1.43894,1,1315,2,6,02,00,00,00,00,19,,,1536,2023-07-11 18:02:46
1.43901,2,1995,2,8,89,37,00,00,00,00,02,21,1537,2023-07-11 18:02:46
1.43906,1,1316,2,6,03,00,00,00,00,0d,,,1538,2023-07-11 18:02:46
1.43914,2,1996,2,8,00,00,00,00,00,00,00,00,1539,2023-07-11 18:02:46
1.43926,2,1997,2,8,00,00,00,00,00,00,00,00,1540,2023-07-11 18:02:46
1.43939,2,257,2,8,00,00,00,00,00,00,00,00,1541,2023-07-11 18:02:46
1.45353,2,128,2,0,,,,,,,,,1542,2023-07-11 18:02:46
1.45358,1,1538,2,8,25,01,10,00,00,00,00,00,1543,2023-07-11 18:02:46
1.45363,1,128,2,0,,,,,,,,,1544,2023-07-11 18:02:46
1.45365,2,32,2,8,01,01,00,00,00,00,1f,1e,1545,2023-07-11 18:02:46
1.45374,2,1711,2,4,00,00,00,00,,,,,1546,2023-07-11 18:02:46
1.45376,1,32,2,8,01,01,00,00,00,00,1f,1e,1547,2023-07-11 18:02:46
1.45384,2,1682,2,6,00,9e,0a,96,0d,60,,,1548,2023-07-11 18:02:46
1.45388,1,1537,2,8,25,01,10,00,00,00,52,01,1549,2023-07-11 18:02:46
1.45395,2,1713,2,7,00,00,00,00,00,00,00,,1550,2023-07-11 18:02:46
1.45398,1,1664,2,6,a6,2f,01,a8,00,a1,,,1551,2023-07-11 18:02:46
1.45408,1,1684,2,6,01,83,00,00,00,00,,,1552,2023-07-11 18:02:46
1.45417,1,1712,2,4,00,00,00,00,,,,,1553,2023-07-11 18:02:46
1.45426,1,1714,2,4,00,00,00,00,,,,,1554,2023-07-11 18:02:46
1.45448,2,1538,2,5,23,02,03,33,33,,,,1555,2023-07-11 18:02:46
1.45828,1,1313,2,6,00,01,ff,ff,ff,fe,,,1556,2023-07-11 18:02:46
1.45852,2,1990,2,8,00,00,ff,ff,00,00,00,00,1557,2023-07-11 18:02:46
1.45860,1,257,2,8,00,00,00,00,00,00,00,00,1558,2023-07-11 18:02:46
1.45864,2,1991,2,8,00,00,00,00,00,00,00,00,1559,2023-07-11 18:02:46
1.45877,2,1993,2,8,00,00,00,00,00,00,00,00,1560,2023-07-11 18:02:46
1.45889,2,1994,2,8,00,00,00,00,00,00,00,00,1561,2023-07-11 18:02:46
1.45901,2,1995,2,8,89,37,00,00,00,00,02,21,1562,2023-07-11 18:02:46
1.45914,2,1996,2,8,00,00,00,00,00,00,00,00,1563,2023-07-11 18:02:46
1.45926,2,1997,2,8,00,00,00,00,00,00,00,00,1564,2023-07-11 18:02:46
1.45939,2,257,2,8,00,00,00,00,00,00,00,00,1565,2023-07-11 18:02:46
1.47353,2,128,2,0,,,,,,,,,1566,2023-07-11 18:02:46
1.47358,1,1538,2,8,25,01,10,00,00,00,00,00,1567,2023-07-11 18:02:46
1.47363,1,128,2,0,,,,,,,,,1568,2023-07-11 18:02:46
1.47365,2,32,2,8,01,01,00,00,00,00,1f,1e,1569,2023-07-11 18:02:46
1.47374,2,1711,2,4,00,00,00,00,,,,,1570,2023-07-11 18:02:46
1.47376,1,32,2,8,01,01,00,00,00,00,1f,1e,1571,2023-07-11 18:02:46
1.47384,2,1682,2,6,00,9e,0a,96,0d,61,,,1572,2023-07-11 18:02:46
1.47388,1,1537,2,8,25,01,10,00,00,00,53,01,1573,2023-07-11 18:02:46
1.47395,2,1713,2,7,00,00,00,00,00,00,00,,1574,2023-07-11 18:02:46
1.47398,1,1664,2,6,a6,2f,01,a7,00,a2,,,1575,2023-07-11 18:02:46
1.47408,1,1684,2,6,01,84,00,00,00,00,,,1576,2023-07-11 18:02:46
1.47417,1,1712,2,4,00,00,00,00,,,,,1577,2023-07-11 18:02:46
1.47426,1,1714,2,4,00,00,00,00,,,,,1578,2023-07-11 18:02:46
1.47448,2,1538,2,5,23,02,03,33,33,,,,1579,2023-07-11 18:02:46
1.47840,1,1313,2,6,00,02,00,00,00,01,,,1580,2023-07-11 18:02:46
1.47852,2,1990,2,8,00,00,ff,ff,00,00,00,00,1581,2023-07-11 18:02:46
1.47861,1,257,2,8,00,00,00,00,00,00,00,00,1582,2023-07-11 18:02:46
1.47864,2,1991,2,8,00,00,00,00,00,00,00,00,1583,2023-07-11 18:02:46
1.47877,2,1993,2,8,00,00,00,00,00,00,00,00,1584,2023-07-11 18:02:46
1.47889,2,1994,2,8,00,00,00,00,00,00,00,00,1585,2023-07-11 18:02:46
1.47902,2,1995,2,8,00,00,00,00,00,00,02,21,1586,2023-07-11 18:02:46
1.47914,2,1996,2,8,00,00,00,00,00,00,00,00,1587,2023-07-11 18:02:46
1.47927,2,1997,2,8,00,00,00,00,00,00,00,00,1588,2023-07-11 18:02:46
1.47939,2,257,2,8,00,00,00,00,00,00,00,00,1589,2023-07-11 18:02:46
1.49353,2,128,2,0,,,,,,,,,1590,2023-07-11 18:02:46
1.49358,1,1538,2,8,25,01,10,00,00,00,00,00,1591,2023-07-11 18:02:46
1.49363,1,128,2,0,,,,,,,,,1592,2023-07-11 18:02:46
1.49365,2,32,2,8,01,01,00,00,00,00,1f,1e,1593,2023-07-11 18:02:46
1.49374,2,1711,2,4,00,00,00,00,,,,,1594,2023-07-11 18:02:46
1.49376,1,32,2,8,01,01,00,00,00,00,1f,1e,1595,2023-07-11 18:02:46
1.49384,2,1682,2,6,00,9e,0a,96,0d,61,,,1596,2023-07-11 18:02:46
1.49388,1,1537,2,8,25,01,10,00,00,00,54,01,1597,2023-07-11 18:02:46
1.49395,2,1713,2,7,00,00,00,00,00,00,00,,1598,2023-07-11 18:02:46
1.49398,1,1664,2,6,a6,2f,01,a8,00,a1,,,1599,2023-07-11 18:02:46
1.49408,1,1684,2,6,01,83,00,00,00,00,,,1600,2023-07-11 18:02:46
1.49417,1,1712,2,4,00,00,00,00,,,,,1601,2023-07-11 18:02:46
1.49426,1,1714,2,4,00,00,00,00,,,,,1602,2023-07-11 18:02:46
1.49448,2,1538,2,5,23,02,03,33,33,,,,1603,2023-07-11 18:02:46
1.49852,2,1990,2,8,00,00,ff,ff,00,00,00,00,1604,2023-07-11 18:02:46
1.49860,1,257,2,8,00,00,00,00,00,00,00,00,1605,2023-07-11 18:02:46
1.49864,2,1991,2,8,00,00,00,00,00,00,00,00,1606,2023-07-11 18:02:46
1.49877,2,1993,2,8,00,00,00,00,00,00,00,00,1607,2023-07-11 18:02:46
1.49879,1,1313,2,6,00,03,00,00,00,04,,,1608,2023-07-11 18:02:46
1.49889,2,1994,2,8,00,00,00,00,00,00,00,00,1609,2023-07-11 18:02:46
1.49891,1,1314,2,6,01,01,00,00,00,19,,,1610,2023-07-11 18:02:46
1.49902,2,1995,2,8,00,00,00,00,00,00,02,21,1611,2023-07-11 18:02:46
1.49903,1,1315,2,6,02,01,00,00,00,11,,,1612,2023-07-11 18:02:46
1.49914,2,1996,2,8,00,00,00,00,00,00,00,00,1613,2023-07-11 18:02:46
1.49915,1,1316,2,6,03,01,00,00,00,25,,,1614,2023-07-11 18:02:46
1.49927,2,1997,2,8,00,00,00,00,00,00,00,00,1615,2023-07-11 18:02:46
1.49939,2,257,2,8,00,00,00,00,00,00,00,00,1616,2023-07-11 18:02:46
1.51353,2,128,2,0,,,,,,,,,1617,2023-07-11 18:02:46
1.51358,1,1538,2,8,25,01,10,00,00,00,00,00,1618,2023-07-11 18:02:46
1.51363,1,128,2,0,,,,,,,,,1619,2023-07-11 18:02:46
1.51365,2,32,2,8,01,01,00,00,00,00,1f,1e,1620,2023-07-11 18:02:46
1.51374,2,1711,2,4,00,00,00,00,,,,,1621,2023-07-11 18:02:46
1.51376,1,32,2,8,01,01,00,00,00,00,1f,1e,1622,2023-07-11 18:02:46
1.51384,2,1682,2,6,00,9e,0a,96,0d,61,,,1623,2023-07-11 18:02:46
1.51388,1,1537,2,8,25,01,10,00,00,00,55,01,1624,2023-07-11 18:02:46
1.51395,2,1713,2,7,00,00,00,00,00,00,00,,1625,2023-07-11 18:02:46
1.51398,1,1664,2,6,a6,2f,01,a8,00,a2,,,1626,2023-07-11 18:02:46
1.51408,1,1684,2,6,01,83,00,00,00,00,,,1627,2023-07-11 18:02:46
1.51417,1,1712,2,4,00,00,00,00,,,,,1628,2023-07-11 18:02:46
1.51426,1,1714,2,4,00,00,00,00,,,,,1629,2023-07-11 18:02:46
1.51448,2,1538,2,5,23,02,03,33,33,,,,1630,2023-07-11 18:02:46
1.51852,2,1990,2,8,00,00,ff,ff,00,00,00,00,1631,2023-07-11 18:02:46
1.51860,1,257,2,8,00,00,00,00,00,00,00,00,1632,2023-07-11 18:02:46
1.51864,2,1991,2,8,00,00,00,00,00,00,00,00,1633,2023-07-11 18:02:46
1.51877,2,257,2,8,00,00,00,00,00,00,00,00,1634,2023-07-11 18:02:46
1.51883,1,1313,2,6,00,04,ff,ff,ff,ff,,,1635,2023-07-11 18:02:46
1.51889,2,1994,2,8,00,00,00,00,00,00,00,00,1636,2023-07-11 18:02:46
1.51896,1,1320,2,6,07,04,00,00,00,00,,,1637,2023-07-11 18:02:46
1.51902,2,1995,2,8,00,00,00,00,00,00,02,21,1638,2023-07-11 18:02:46
1.51914,2,1996,2,8,00,00,00,00,00,00,00,00,1639,2023-07-11 18:02:46
1.51927,2,1997,2,8,00,00,00,00,00,00,00,00,1640,2023-07-11 18:02:46
1.51939,2,257,2,8,00,00,00,00,00,00,00,00,1641,2023-07-11 18:02:46
1.53353,2,128,2,0,,,,,,,,,1642,2023-07-11 18:02:46
1.53358,1,1538,2,8,25,01,10,00,00,00,00,00,1643,2023-07-11 18:02:46
1.53363,1,128,2,0,,,,,,,,,1644,2023-07-11 18:02:46
1.53365,2,32,2,8,01,01,00,00,00,00,1f,1e,1645,2023-07-11 18:02:46
1.53375,2,1682,2,6,00,9f,0a,96,0d,62,,,1646,2023-07-11 18:02:46
1.53376,1,32,2,8,01,01,00,00,00,00,1f,1e,1647,2023-07-11 18:02:46
1.53384,2,1711,2,4,00,00,00,00,,,,,1648,2023-07-11 18:02:46
1.53388,1,1537,2,8,25,01,10,00,00,00,56,01,1649,2023-07-11 18:02:46
1.53396,2,1713,2,7,00,00,00,00,00,00,00,,1650,2023-07-11 18:02:46
1.53398,1,1664,2,6,a6,2f,01,a8,00,a2,,,1651,2023-07-11 18:02:46
1.53408,1,1684,2,6,01,84,00,00,00,00,,,1652,2023-07-11 18:02:46
1.53417,1,1712,2,4,00,00,00,00,,,,,1653,2023-07-11 18:02:46
1.53426,1,1714,2,4,00,00,00,00,,,,,1654,2023-07-11 18:02:46
1.53448,2,1538,2,5,23,02,03,33,33,,,,1655,2023-07-11 18:02:46
1.53852,2,1990,2,8,00,00,ff,ff,00,00,00,00,1656,2023-07-11 18:02:46
1.53855,1,1313,2,6,00,05,00,00,00,00,,,1657,2023-07-11 18:02:46
1.53864,2,1991,2,8,00,00,00,00,00,00,00,00,1658,2023-07-11 18:02:46
1.53868,1,257,2,8,00,00,00,00,00,00,00,00,1659,2023-07-11 18:02:46
1.53877,2,1993,2,8,00,00,00,00,00,00,00,00,1660,2023-07-11 18:02:46
1.53889,2,1994,2,8,00,00,00,00,00,00,00,00,1661,2023-07-11 18:02:46
1.53901,2,1995,2,8,89,37,00,00,00,00,02,21,1662,2023-07-11 18:02:46
1.53914,2,1996,2,8,00,00,00,00,00,00,00,00,1663,2023-07-11 18:02:46
1.53926,2,1997,2,8,00,00,00,00,00,00,00,00,1664,2023-07-11 18:02:46
1.53939,2,257,2,8,00,00,00,00,00,00,00,00,1665,2023-07-11 18:02:46
1.55353,2,128,2,0,,,,,,,,,1666,2023-07-11 18:02:46
1.55358,1,1538,2,8,25,01,10,00,00,00,00,00,1667,2023-07-11 18:02:46
1.55363,1,128,2,0,,,,,,,,,1668,2023-07-11 18:02:46
1.55366,2,32,2,8,01,01,00,00,00,00,1f,1e,1669,2023-07-11 18:02:46
1.55376,2,1682,2,6,00,9f,0a,96,0d,62,,,1670,2023-07-11 18:02:46
1.55376,1,32,2,8,01,01,00,00,00,00,1f,1e,1671,2023-07-11 18:02:46
1.55384,2,1711,2,4,00,00,00,00,,,,,1672,2023-07-11 18:02:46
1.55388,1,1537,2,8,25,01,10,00,00,00,57,01,1673,2023-07-11 18:02:46
